PASSENGERS,FREIGHT,MAIL,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,YEAR,MONTH
5647,0,0,OO,SkyWest Airlines Inc.,14696,34696,SBN,"South Bend, IN",IN,10397,30397,ATL,"Atlanta, GA",GA,2024,12
5648,0,0,B6,JetBlue Airways,14100,34100,PHL,"Philadelphia, PA",PA,10721,30721,BOS,"Boston, MA",MA,2024,6
5648,0,0,OO,SkyWest Airlines Inc.,10627,30627,BIS,"Bismarck/Mandan, ND",ND,11292,30325,DEN,"Denver, CO",CO,2024,5
5648,20,0,MQ,Envoy Air,15249,35249,TLH,"Tallahassee, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,3
5650,0,0,MQ,Envoy Air,11637,31637,FAR,"Fargo, ND",ND,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,6
5650,0,0,OO,SkyWest Airlines Inc.,10157,30157,ACV,"Arcata/Eureka, CA",CA,14771,32457,SFO,"San Francisco, CA",CA,2024,8
5650,0,0,OO,SkyWest Airlines Inc.,11503,31503,EGE,"Eagle, CO",CO,11292,30325,DEN,"Denver, CO",CO,2024,6
5651,0,0,9E,Endeavor Air Inc.,10135,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,10397,30397,ATL,"Atlanta, GA",GA,2024,5
5652,0,0,NK,Spirit Air Lines,12339,32337,IND,"Indianapolis, IN",IN,13204,31454,MCO,"Orlando, FL",FL,2024,12
5653,0,0,YV,Mesa Airlines Inc.,14730,33044,SDF,"Louisville, KY",KY,12266,31453,IAH,"Houston, TX",TX,2024,12
5654,0,0,NK,Spirit Air Lines,11618,31703,EWR,"Newark, NJ",NJ,13303,32467,MIA,"Miami, FL",FL,2024,6
5654,0,0,NK,Spirit Air Lines,13495,33495,MSY,"New Orleans, LA",LA,10397,30397,ATL,"Atlanta, GA",GA,2024,10
5654,0,0,NK,Spirit Air Lines,14843,34819,SJU,"San Juan, PR",PR,13303,32467,MIA,"Miami, FL",FL,2024,2
5654,0,0,OO,SkyWest Airlines Inc.,10157,30157,ACV,"Arcata/Eureka, CA",CA,14771,32457,SFO,"San Francisco, CA",CA,2024,9
5654,10,0,OH,PSA Airlines Inc.,10781,30781,BTR,"Baton Rouge, LA",LA,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,7
5655,0,0,NK,Spirit Air Lines,10821,30852,BWI,"Baltimore, MD",MD,10397,30397,ATL,"Atlanta, GA",GA,2024,1
5656,0,0,F9,Frontier Airlines Inc.,13891,32575,ONT,"Ontario, CA",CA,14771,32457,SFO,"San Francisco, CA",CA,2024,11
5656,0,0,MQ,Envoy Air,14730,33044,SDF,"Louisville, KY",KY,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,12
5656,116,0,MQ,Envoy Air,15919,31834,XNA,"Fayetteville, AR",AR,13930,30977,ORD,"Chicago, IL",IL,2024,9
5658,0,0,9E,Endeavor Air Inc.,10135,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,10397,30397,ATL,"Atlanta, GA",GA,2024,12
5658,0,0,OO,SkyWest Airlines Inc.,14489,34489,RDM,"Bend/Redmond, OR",OR,14771,32457,SFO,"San Francisco, CA",CA,2024,7
5661,0,0,XP,TEM Enterprises dba  Avelo Airlines,12244,32244,HVN,"New Haven, CT",CT,13204,31454,MCO,"Orlando, FL",FL,2024,5
5662,0,0,B6,JetBlue Airways,13930,30977,ORD,"Chicago, IL",IL,10721,30721,BOS,"Boston, MA",MA,2024,3
5662,273,515,AA,American Airlines Inc.,14100,34100,PHL,"Philadelphia, PA",PA,11292,30325,DEN,"Denver, CO",CO,2024,11
5663,0,0,OO,SkyWest Airlines Inc.,11977,31977,GRB,"Green Bay, WI",WI,13930,30977,ORD,"Chicago, IL",IL,2024,10
5663,0,0,YX,Republic Airline,14100,34100,PHL,"Philadelphia, PA",PA,10721,30721,BOS,"Boston, MA",MA,2024,6
5663,400,0,MQ,Envoy Air,13061,33038,LRD,"Laredo, TX",TX,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,10
5664,4,0,UA,United Air Lines Inc.,14689,34689,SBA,"Santa Barbara, CA",CA,11292,30325,DEN,"Denver, CO",CO,2024,2
5665,0,0,AA,American Airlines Inc.,12441,32441,JAC,"Jackson, WY",WY,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,1
5665,0,0,YX,Republic Airline,10792,30792,BUF,"Buffalo, NY",NY,12953,31703,LGA,"New York, NY",NY,2024,11
5665,1407,0,WN,Southwest Airlines Co.,12451,31136,JAX,"Jacksonville, FL",FL,10397,30397,ATL,"Atlanta, GA",GA,2024,12
5666,40,0,MQ,Envoy Air,12451,31136,JAX,"Jacksonville, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,12
5667,0,0,B6,JetBlue Airways,13930,30977,ORD,"Chicago, IL",IL,10721,30721,BOS,"Boston, MA",MA,2024,10
5667,0,0,YX,Republic Airline,10693,30693,BNA,"Nashville, TN",TN,12478,31703,JFK,"New York, NY",NY,2024,3
5668,0,0,NK,Spirit Air Lines,10397,30397,ATL,"Atlanta, GA",GA,13930,30977,ORD,"Chicago, IL",IL,2024,3
5668,33,0,DL,Delta Air Lines Inc.,10994,30994,CHS,"Charleston, SC",SC,12953,31703,LGA,"New York, NY",NY,2024,11
5669,0,0,9E,Endeavor Air Inc.,10135,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,10397,30397,ATL,"Atlanta, GA",GA,2024,8
5669,0,0,9E,Endeavor Air Inc.,15096,35096,SYR,"Syracuse, NY",NY,12478,31703,JFK,"New York, NY",NY,2024,9
5669,73,0,UA,United Air Lines Inc.,13487,31650,MSP,"Minneapolis, MN",MN,12266,31453,IAH,"Houston, TX",TX,2024,4
5670,0,0,OO,SkyWest Airlines Inc.,11823,31823,FWA,"Fort Wayne, IN",IN,10397,30397,ATL,"Atlanta, GA",GA,2024,12
5670,0,0,XP,TEM Enterprises dba  Avelo Airlines,12244,32244,HVN,"New Haven, CT",CT,13204,31454,MCO,"Orlando, FL",FL,2024,9
5670,1020,0,DL,Delta Air Lines Inc.,13204,31454,MCO,"Orlando, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,11
5672,0,0,B6,JetBlue Airways,14685,34685,SAV,"Savannah, GA",GA,10721,30721,BOS,"Boston, MA",MA,2024,9
5672,80,0,UA,United Air Lines Inc.,13830,33830,OGG,"Kahului, HI",HI,12892,32575,LAX,"Los Angeles, CA",CA,2024,12
5672,13382,0,AA,American Airlines Inc.,14747,30559,SEA,"Seattle, WA",WA,13303,32467,MIA,"Miami, FL",FL,2024,8
5673,0,0,F9,Frontier Airlines Inc.,10821,30852,BWI,"Baltimore, MD",MD,13204,31454,MCO,"Orlando, FL",FL,2024,5
5673,0,0,YX,Republic Airline,11042,30647,CLE,"Cleveland, OH",OH,10721,30721,BOS,"Boston, MA",MA,2024,9
5675,13,0,OH,PSA Airlines Inc.,12951,32951,LFT,"Lafayette, LA",LA,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,3
5676,0,0,OO,SkyWest Airlines Inc.,13487,31650,MSP,"Minneapolis, MN",MN,12264,30852,IAD,"Washington, DC",VA,2024,7
5676,1421,0,UA,United Air Lines Inc.,15016,31123,STL,"St. Louis, MO",MO,12266,31453,IAH,"Houston, TX",TX,2024,10
5678,0,0,YX,Republic Airline,13931,33667,ORF,"Norfolk, VA",VA,12953,31703,LGA,"New York, NY",NY,2024,10
5678,886,0,WN,Southwest Airlines Co.,12451,31136,JAX,"Jacksonville, FL",FL,10397,30397,ATL,"Atlanta, GA",GA,2024,10
5678,9986,0,UA,United Air Lines Inc.,12758,32758,KOA,"Kona, HI",HI,11292,30325,DEN,"Denver, CO",CO,2024,10
5679,0,0,F9,Frontier Airlines Inc.,12889,32211,LAS,"Las Vegas, NV",NV,10397,30397,ATL,"Atlanta, GA",GA,2024,11
5679,2015,0,WN,Southwest Airlines Co.,14730,33044,SDF,"Louisville, KY",KY,10397,30397,ATL,"Atlanta, GA",GA,2024,5
5680,0,0,AA,American Airlines Inc.,14698,34236,SBP,"San Luis Obispo, CA",CA,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,5
5680,0,0,OO,SkyWest Airlines Inc.,10627,30627,BIS,"Bismarck/Mandan, ND",ND,11292,30325,DEN,"Denver, CO",CO,2024,12
5681,84,0,AA,American Airlines Inc.,15027,34992,STX,"Christiansted, VI",VI,13303,32467,MIA,"Miami, FL",FL,2024,8
5682,0,0,B6,JetBlue Airways,10397,30397,ATL,"Atlanta, GA",GA,10721,30721,BOS,"Boston, MA",MA,2024,2
5682,5877,0,AA,American Airlines Inc.,14679,33570,SAN,"San Diego, CA",CA,13303,32467,MIA,"Miami, FL",FL,2024,7
5682,6119,590,DL,Delta Air Lines Inc.,12478,31703,JFK,"New York, NY",NY,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,6
5684,0,0,NK,Spirit Air Lines,10397,30397,ATL,"Atlanta, GA",GA,12953,31703,LGA,"New York, NY",NY,2024,7
5685,0,0,DL,Delta Air Lines Inc.,11259,30194,DAL,"Dallas, TX",TX,12892,32575,LAX,"Los Angeles, CA",CA,2024,4
5685,0,0,F9,Frontier Airlines Inc.,14843,34819,SJU,"San Juan, PR",PR,13303,32467,MIA,"Miami, FL",FL,2024,1
5685,21419,729,DL,Delta Air Lines Inc.,14747,30559,SEA,"Seattle, WA",WA,11292,30325,DEN,"Denver, CO",CO,2024,11
5687,0,0,AA,American Airlines Inc.,11648,31648,FCA,"Kalispell, MT",MT,13930,30977,ORD,"Chicago, IL",IL,2024,7
5688,330,0,UA,United Air Lines Inc.,11193,33105,CVG,"Cincinnati, OH",KY,12266,31453,IAH,"Houston, TX",TX,2024,10
5689,239,0,UA,United Air Lines Inc.,14730,33044,SDF,"Louisville, KY",KY,11292,30325,DEN,"Denver, CO",CO,2024,11
5691,0,0,9E,Endeavor Air Inc.,10135,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,10397,30397,ATL,"Atlanta, GA",GA,2024,4
5691,0,0,OO,SkyWest Airlines Inc.,10693,30693,BNA,"Nashville, TN",TN,12953,31703,LGA,"New York, NY",NY,2024,5
5691,0,0,YV,Mesa Airlines Inc.,15370,34653,TUL,"Tulsa, OK",OK,12266,31453,IAH,"Houston, TX",TX,2024,6
5691,237,0,DL,Delta Air Lines Inc.,14783,34783,SGF,"Springfield, MO",MO,10397,30397,ATL,"Atlanta, GA",GA,2024,9
5692,0,0,NK,Spirit Air Lines,12953,31703,LGA,"New York, NY",NY,13303,32467,MIA,"Miami, FL",FL,2024,6
5692,0,0,OO,SkyWest Airlines Inc.,11638,31638,FAT,"Fresno, CA",CA,11292,30325,DEN,"Denver, CO",CO,2024,2
5693,1189,0,DL,Delta Air Lines Inc.,14683,33214,SAT,"San Antonio, TX",TX,12892,32575,LAX,"Los Angeles, CA",CA,2024,11
5695,0,0,9E,Endeavor Air Inc.,13277,33277,MGM,"Montgomery, AL",AL,10397,30397,ATL,"Atlanta, GA",GA,2024,4
5695,0,0,OO,SkyWest Airlines Inc.,12992,32600,LIT,"Little Rock, AR",AR,11292,30325,DEN,"Denver, CO",CO,2024,6
5695,273,0,DL,Delta Air Lines Inc.,14683,33214,SAT,"San Antonio, TX",TX,12892,32575,LAX,"Los Angeles, CA",CA,2024,9
5696,0,0,MQ,Envoy Air,10781,30781,BTR,"Baton Rouge, LA",LA,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,7
5696,0,0,OO,SkyWest Airlines Inc.,16869,32389,XWA,"Williston, ND",ND,11292,30325,DEN,"Denver, CO",CO,2024,10
5696,0,0,YX,Republic Airline,14321,34321,PWM,"Portland, ME",ME,12264,30852,IAD,"Washington, DC",VA,2024,8
5698,5019,1659,DL,Delta Air Lines Inc.,12892,32575,LAX,"Los Angeles, CA",CA,12266,31453,IAH,"Houston, TX",TX,2024,3
5699,209,0,UA,United Air Lines Inc.,10529,30529,BDL,"Hartford, CT",CT,12264,30852,IAD,"Washington, DC",VA,2024,6
5699,239,280,DL,Delta Air Lines Inc.,14843,34819,SJU,"San Juan, PR",PR,10721,30721,BOS,"Boston, MA",MA,2024,7
5699,2617,0,UA,United Air Lines Inc.,15016,31123,STL,"St. Louis, MO",MO,12266,31453,IAH,"Houston, TX",TX,2024,11
5700,0,0,F9,Frontier Airlines Inc.,13303,32467,MIA,"Miami, FL",FL,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,9
5701,0,0,MQ,Envoy Air,13256,33256,MFE,"Mission/McAllen/Edinburg, TX",TX,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,6
5701,0,0,OO,SkyWest Airlines Inc.,11823,31823,FWA,"Fort Wayne, IN",IN,10397,30397,ATL,"Atlanta, GA",GA,2024,6
5701,0,0,YX,Republic Airline,11042,30647,CLE,"Cleveland, OH",OH,10721,30721,BOS,"Boston, MA",MA,2024,8
5701,1,0,MQ,Envoy Air,13256,33256,MFE,"Mission/McAllen/Edinburg, TX",TX,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,7
5703,0,0,F9,Frontier Airlines Inc.,14107,30466,PHX,"Phoenix, AZ",AZ,13204,31454,MCO,"Orlando, FL",FL,2024,3
5703,0,0,YV,Mesa Airlines Inc.,11140,31140,CRP,"Corpus Christi, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,10
5704,1405,0,UA,United Air Lines Inc.,11057,31057,CLT,"Charlotte, NC",NC,12266,31453,IAH,"Houston, TX",TX,2024,1
5704,17073,0,WN,Southwest Airlines Co.,13198,33198,MCI,"Kansas City, MO",MO,12892,32575,LAX,"Los Angeles, CA",CA,2024,3
5705,0,0,OO,SkyWest Airlines Inc.,14696,34696,SBN,"South Bend, IN",IN,10397,30397,ATL,"Atlanta, GA",GA,2024,10
5706,0,0,9E,Endeavor Air Inc.,10994,30994,CHS,"Charleston, SC",SC,12478,31703,JFK,"New York, NY",NY,2024,5
5706,0,0,OO,SkyWest Airlines Inc.,13029,33029,LNK,"Lincoln, NE",NE,11292,30325,DEN,"Denver, CO",CO,2024,12
5706,0,0,OO,SkyWest Airlines Inc.,15919,31834,XNA,"Fayetteville, AR",AR,11292,30325,DEN,"Denver, CO",CO,2024,4
5706,259,0,AA,American Airlines Inc.,12339,32337,IND,"Indianapolis, IN",IN,13930,30977,ORD,"Chicago, IL",IL,2024,10
5706,3447,7585,UA,United Air Lines Inc.,10397,30397,ATL,"Atlanta, GA",GA,14771,32457,SFO,"San Francisco, CA",CA,2024,11
5707,0,0,F9,Frontier Airlines Inc.,13930,30977,ORD,"Chicago, IL",IL,11292,30325,DEN,"Denver, CO",CO,2024,5
5707,0,0,F9,Frontier Airlines Inc.,13930,30977,ORD,"Chicago, IL",IL,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,6
5708,0,0,F9,Frontier Airlines Inc.,12266,31453,IAH,"Houston, TX",TX,11292,30325,DEN,"Denver, CO",CO,2024,1
5708,0,0,UA,United Air Lines Inc.,10849,30849,BZN,"Bozeman, MT",MT,13930,30977,ORD,"Chicago, IL",IL,2024,9
5709,0,0,OO,SkyWest Airlines Inc.,10408,30408,ATW,"Appleton, WI",WI,13930,30977,ORD,"Chicago, IL",IL,2024,2
5709,37927,956,DL,Delta Air Lines Inc.,12892,32575,LAX,"Los Angeles, CA",CA,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,2
5710,0,0,B6,JetBlue Airways,10792,30792,BUF,"Buffalo, NY",NY,10721,30721,BOS,"Boston, MA",MA,2024,12
5710,0,0,F9,Frontier Airlines Inc.,13891,32575,ONT,"Ontario, CA",CA,14771,32457,SFO,"San Francisco, CA",CA,2024,5
5710,0,0,OO,SkyWest Airlines Inc.,14783,34783,SGF,"Springfield, MO",MO,11292,30325,DEN,"Denver, CO",CO,2024,12
5712,0,0,OO,SkyWest Airlines Inc.,11146,31146,CRW,"Charleston/Dunbar, WV",WV,10397,30397,ATL,"Atlanta, GA",GA,2024,8
5712,0,0,OO,SkyWest Airlines Inc.,13851,33851,OKC,"Oklahoma City, OK",OK,13930,30977,ORD,"Chicago, IL",IL,2024,12
5712,0,0,YV,Mesa Airlines Inc.,13244,33244,MEM,"Memphis, TN",TN,12266,31453,IAH,"Houston, TX",TX,2024,5
5713,0,0,NK,Spirit Air Lines,10397,30397,ATL,"Atlanta, GA",GA,13930,30977,ORD,"Chicago, IL",IL,2024,7
5713,0,0,YV,Mesa Airlines Inc.,13158,33158,MAF,"Midland/Odessa, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,1
5713,0,0,YV,Mesa Airlines Inc.,14685,34685,SAV,"Savannah, GA",GA,12264,30852,IAD,"Washington, DC",VA,2024,10
5714,4,0,AA,American Airlines Inc.,12278,30928,ICT,"Wichita, KS",KS,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,4
5715,232,0,UA,United Air Lines Inc.,10792,30792,BUF,"Buffalo, NY",NY,13930,30977,ORD,"Chicago, IL",IL,2024,7
5716,0,0,AA,American Airlines Inc.,13476,34922,MRY,"Monterey, CA",CA,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,8
5716,0,0,C5,CommuteAir LLC dba CommuteAir,15412,35412,TYS,"Knoxville, TN",TN,12266,31453,IAH,"Houston, TX",TX,2024,12
5716,0,0,F9,Frontier Airlines Inc.,12339,32337,IND,"Indianapolis, IN",IN,11292,30325,DEN,"Denver, CO",CO,2024,10
5716,0,0,NK,Spirit Air Lines,10397,30397,ATL,"Atlanta, GA",GA,13204,31454,MCO,"Orlando, FL",FL,2024,11
5717,0,0,OO,SkyWest Airlines Inc.,15370,34653,TUL,"Tulsa, OK",OK,13930,30977,ORD,"Chicago, IL",IL,2024,5
5719,0,0,OO,SkyWest Airlines Inc.,12191,31453,HOU,"Houston, TX",TX,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,10
5719,106,0,UA,United Air Lines Inc.,13485,33485,MSN,"Madison, WI",WI,13930,30977,ORD,"Chicago, IL",IL,2024,2
5720,0,0,MQ,Envoy Air,14814,30476,SHV,"Shreveport, LA",LA,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,8
5720,0,0,WN,Southwest Airlines Co.,14262,34262,PSP,"Palm Springs, CA",CA,11292,30325,DEN,"Denver, CO",CO,2024,1
5720,14,0,UA,United Air Lines Inc.,14689,34689,SBA,"Santa Barbara, CA",CA,14771,32457,SFO,"San Francisco, CA",CA,2024,2
5720,30,0,MQ,Envoy Air,11624,31624,EYW,"Key West, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,7
5721,0,0,9E,Endeavor Air Inc.,12951,32951,LFT,"Lafayette, LA",LA,10397,30397,ATL,"Atlanta, GA",GA,2024,3
5721,0,0,B6,JetBlue Airways,14321,34321,PWM,"Portland, ME",ME,12478,31703,JFK,"New York, NY",NY,2024,10
5722,0,0,NK,Spirit Air Lines,13303,32467,MIA,"Miami, FL",FL,12953,31703,LGA,"New York, NY",NY,2024,8
5722,1065,0,DL,Delta Air Lines Inc.,14027,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,10721,30721,BOS,"Boston, MA",MA,2024,1
5723,0,0,NK,Spirit Air Lines,13487,31650,MSP,"Minneapolis, MN",MN,10397,30397,ATL,"Atlanta, GA",GA,2024,8
5723,0,0,UA,United Air Lines Inc.,11278,30852,DCA,"Washington, DC",VA,11292,30325,DEN,"Denver, CO",CO,2024,11
5724,0,0,9E,Endeavor Air Inc.,10994,30994,CHS,"Charleston, SC",SC,12478,31703,JFK,"New York, NY",NY,2024,11
5724,0,0,OO,SkyWest Airlines Inc.,11638,31638,FAT,"Fresno, CA",CA,11292,30325,DEN,"Denver, CO",CO,2024,3
5724,0,0,OO,SkyWest Airlines Inc.,13487,31650,MSP,"Minneapolis, MN",MN,12264,30852,IAD,"Washington, DC",VA,2024,8
5724,2743,0,UA,United Air Lines Inc.,11697,32467,FLL,"Fort Lauderdale, FL",FL,14771,32457,SFO,"San Francisco, CA",CA,2024,2
5726,972,0,AS,Alaska Airlines Inc.,11884,31884,GEG,"Spokane, WA",WA,12892,32575,LAX,"Los Angeles, CA",CA,2024,11
5727,0,0,OO,SkyWest Airlines Inc.,10713,30713,BOI,"Boise, ID",ID,11292,30325,DEN,"Denver, CO",CO,2024,4
5727,1395,0,DL,Delta Air Lines Inc.,13830,33830,OGG,"Kahului, HI",HI,12892,32575,LAX,"Los Angeles, CA",CA,2024,3
5728,0,0,OO,SkyWest Airlines Inc.,11638,31638,FAT,"Fresno, CA",CA,11292,30325,DEN,"Denver, CO",CO,2024,5
5728,298,0,AA,American Airlines Inc.,15016,31123,STL,"St. Louis, MO",MO,13930,30977,ORD,"Chicago, IL",IL,2024,5
5729,0,0,F9,Frontier Airlines Inc.,14492,34492,RDU,"Raleigh/Durham, NC",NC,11292,30325,DEN,"Denver, CO",CO,2024,9
5729,0,0,YX,Republic Airline,12339,32337,IND,"Indianapolis, IN",IN,12478,31703,JFK,"New York, NY",NY,2024,5
5729,712,0,UA,United Air Lines Inc.,13487,31650,MSP,"Minneapolis, MN",MN,12266,31453,IAH,"Houston, TX",TX,2024,1
5730,0,0,B6,JetBlue Airways,13930,30977,ORD,"Chicago, IL",IL,10721,30721,BOS,"Boston, MA",MA,2024,5
5730,813,0,UA,United Air Lines Inc.,15016,31123,STL,"St. Louis, MO",MO,12266,31453,IAH,"Houston, TX",TX,2024,4
5731,0,0,F9,Frontier Airlines Inc.,13303,32467,MIA,"Miami, FL",FL,12953,31703,LGA,"New York, NY",NY,2024,2
5732,0,0,F9,Frontier Airlines Inc.,14254,34254,PSE,"Ponce, PR",PR,13204,31454,MCO,"Orlando, FL",FL,2024,5
5732,0,0,MQ,Envoy Air,13422,30562,MOB,"Mobile, AL",AL,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,11
5732,0,0,NK,Spirit Air Lines,12889,32211,LAS,"Las Vegas, NV",NV,13204,31454,MCO,"Orlando, FL",FL,2024,10
5732,0,0,YV,Mesa Airlines Inc.,14685,34685,SAV,"Savannah, GA",GA,12264,30852,IAD,"Washington, DC",VA,2024,5
5733,0,0,OO,SkyWest Airlines Inc.,10372,30372,ASE,"Aspen, CO",CO,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,8
5733,1741,0,UA,United Air Lines Inc.,11697,32467,FLL,"Fort Lauderdale, FL",FL,14771,32457,SFO,"San Francisco, CA",CA,2024,1
5734,16986,178,AA,American Airlines Inc.,11057,31057,CLT,"Charlotte, NC",NC,10397,30397,ATL,"Atlanta, GA",GA,2024,7
5735,0,0,F9,Frontier Airlines Inc.,10423,30423,AUS,"Austin, TX",TX,11292,30325,DEN,"Denver, CO",CO,2024,7
5735,0,0,NK,Spirit Air Lines,11433,31295,DTW,"Detroit, MI",MI,10721,30721,BOS,"Boston, MA",MA,2024,7
5737,0,0,YV,Mesa Airlines Inc.,14107,30466,PHX,"Phoenix, AZ",AZ,12266,31453,IAH,"Houston, TX",TX,2024,2
5738,6032,0,WN,Southwest Airlines Co.,14683,33214,SAT,"San Antonio, TX",TX,13204,31454,MCO,"Orlando, FL",FL,2024,1
5739,0,0,9E,Endeavor Air Inc.,15096,35096,SYR,"Syracuse, NY",NY,12478,31703,JFK,"New York, NY",NY,2024,10
5740,0,0,9E,Endeavor Air Inc.,10792,30792,BUF,"Buffalo, NY",NY,12953,31703,LGA,"New York, NY",NY,2024,11
5740,0,0,YV,Mesa Airlines Inc.,13244,33244,MEM,"Memphis, TN",TN,12266,31453,IAH,"Houston, TX",TX,2024,8
5741,0,0,B6,JetBlue Airways,14524,34524,RIC,"Richmond, VA",VA,13204,31454,MCO,"Orlando, FL",FL,2024,6
5741,0,0,NK,Spirit Air Lines,13930,30977,ORD,"Chicago, IL",IL,12266,31453,IAH,"Houston, TX",TX,2024,10
5741,0,0,YX,Republic Airline,14321,34321,PWM,"Portland, ME",ME,12264,30852,IAD,"Washington, DC",VA,2024,7
5741,2550,0,UA,United Air Lines Inc.,11042,30647,CLE,"Cleveland, OH",OH,14771,32457,SFO,"San Francisco, CA",CA,2024,11
5741,4621,0,UA,United Air Lines Inc.,11066,31066,CMH,"Columbus, OH",OH,12266,31453,IAH,"Houston, TX",TX,2024,12
5743,0,0,AA,American Airlines Inc.,10299,30299,ANC,"Anchorage, AK",AK,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,10
5744,0,0,C5,CommuteAir LLC dba CommuteAir,10257,30257,ALB,"Albany, NY",NY,12264,30852,IAD,"Washington, DC",VA,2024,8
5744,47401,0,AA,American Airlines Inc.,12892,32575,LAX,"Los Angeles, CA",CA,10721,30721,BOS,"Boston, MA",MA,2024,2
5745,0,0,9E,Endeavor Air Inc.,10581,30581,BGR,"Bangor, ME",ME,12953,31703,LGA,"New York, NY",NY,2024,10
5745,0,0,C5,CommuteAir LLC dba CommuteAir,10781,30781,BTR,"Baton Rouge, LA",LA,12266,31453,IAH,"Houston, TX",TX,2024,7
5745,0,0,NK,Spirit Air Lines,13495,33495,MSY,"New Orleans, LA",LA,12892,32575,LAX,"Los Angeles, CA",CA,2024,6
5747,0,0,F9,Frontier Airlines Inc.,15016,31123,STL,"St. Louis, MO",MO,11292,30325,DEN,"Denver, CO",CO,2024,7
5749,0,0,F9,Frontier Airlines Inc.,13303,32467,MIA,"Miami, FL",FL,11292,30325,DEN,"Denver, CO",CO,2024,1
5749,0,0,F9,Frontier Airlines Inc.,13891,32575,ONT,"Ontario, CA",CA,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,5
5749,228,1559,DL,Delta Air Lines Inc.,11292,30325,DEN,"Denver, CO",CO,10721,30721,BOS,"Boston, MA",MA,2024,5
5750,0,0,OO,SkyWest Airlines Inc.,10693,30693,BNA,"Nashville, TN",TN,12478,31703,JFK,"New York, NY",NY,2024,8
0,0,0,UA,United Air Lines Inc.,10599,30599,BHM,"Birmingham, AL",AL,10397,30397,ATL,"Atlanta, GA",GA,2024,1
5751,40266,0,WN,Southwest Airlines Co.,11697,32467,FLL,"Fort Lauderdale, FL",FL,10397,30397,ATL,"Atlanta, GA",GA,2024,9
5752,0,0,F9,Frontier Airlines Inc.,11697,32467,FLL,"Fort Lauderdale, FL",FL,10397,30397,ATL,"Atlanta, GA",GA,2024,7
5752,0,0,OO,SkyWest Airlines Inc.,11823,31823,FWA,"Fort Wayne, IN",IN,10397,30397,ATL,"Atlanta, GA",GA,2024,5
5753,0,0,9E,Endeavor Air Inc.,11057,31057,CLT,"Charlotte, NC",NC,12953,31703,LGA,"New York, NY",NY,2024,3
5753,413,0,UA,United Air Lines Inc.,14843,34819,SJU,"San Juan, PR",PR,13930,30977,ORD,"Chicago, IL",IL,2024,8
5754,840,0,DL,Delta Air Lines Inc.,11292,30325,DEN,"Denver, CO",CO,10721,30721,BOS,"Boston, MA",MA,2024,3
5754,11361,0,DL,Delta Air Lines Inc.,10299,30299,ANC,"Anchorage, AK",AK,10397,30397,ATL,"Atlanta, GA",GA,2024,8
5755,0,0,B6,JetBlue Airways,13303,32467,MIA,"Miami, FL",FL,12478,31703,JFK,"New York, NY",NY,2024,10
5755,0,0,UA,United Air Lines Inc.,12982,32982,LIH,"Lihue, HI",HI,11292,30325,DEN,"Denver, CO",CO,2024,3
5755,298,0,DL,Delta Air Lines Inc.,12953,31703,LGA,"New York, NY",NY,10721,30721,BOS,"Boston, MA",MA,2024,9
